ID1	ID2
3060	983
3060	442
3060	443
3061	86
3061	96
3061	481
3061	56
3061	214
3062	1361
3062	417
3062	1743
3062	2403
3062	6
3063	870
3063	1360
3063	1289
3063	1693
3063	133
3064	16
3064	1062
3064	2397
3064	338
3064	1164
3065	1229
3065	1985
3065	84
3065	2517
3065	17
3066	236
3066	1003
3066	1616
3066	118
3066	2370
3067	78
3067	286
3067	113
3067	2630
3067	612
3068	541
3068	35
3068	1068
3068	1419
3068	2980
3069	268
3069	1909
3069	1287
3069	143
3069	566
3070	365
3070	479
3070	14
3070	1926
3070	24
3071	4
3071	209
3071	688
3071	1273
3071	1321
3072	485
3072	2805
3072	2722
3072	665
3072	750
3073	124
3073	988
3073	1306
3073	1425
3073	895
3074	735
3074	82
3074	460
3074	2
3074	2227
3075	2226
3075	1730
3075	847
3075	2744
3075	137
3076	398
3076	1692
3076	462
3076	495
3076	744
3077	2362
3077	675
3077	963
3077	2544
3077	155
3078	60
3078	1412
3078	27
3078	1871
3078	2728
3079	253
3079	1893
3079	5
3079	52
3079	338
3080	242
3080	2696
3080	54
3080	400
3080	639
3081	1648
3081	853
3081	60
3081	2249
3081	1637
3082	150
3082	217
3082	129
3082	2
3082	975
3083	75
3083	169
3083	513
3083	1485
3083	932
3084	93
3084	149
3084	39
3084	786
3084	816
3085	239
3085	324
3085	30
3085	1693
3085	116
3086	831
3086	107
3086	2376
3086	2553
3086	373
3087	1113
3087	1206
3087	11
3087	98
3087	239
3088	24
3088	1532
3088	2527
3088	515
3088	110
3089	260
3089	1329
3089	20
3089	2916
3089	389
3090	2115
3090	4
3090	379
3090	131
3090	1151
3091	5
3091	1950
3091	2063
3091	2360
3091	2508
3092	49
3092	414
3092	1231
3092	2115
3092	949
3093	272
3093	300
3093	120
3093	676
3093	2576
3094	1317
3094	910
3094	35
3094	61
3094	1746
3095	1730
3095	433
3095	783
3095	13
3095	276
3096	110
3096	2427
3096	8
3096	130
3096	6
3097	232
3097	297
3097	1923
3097	1175
3097	1224
3098	46
3098	620
3098	1094
3098	1631
3098	296
3099	117
3099	357
3099	2886
3099	19
3099	25
3100	514
3100	1237
3100	2856
3100	449
3100	1897
3101	438
3101	1242
3101	392
3101	363
3101	197
3102	913
3102	300
3102	831
3102	854
3102	1098
3103	27
3103	188
3103	407
3103	16
3103	61
3104	287
3104	815
3104	1704
3104	2673
3104	5
3105	2343
3105	16
3105	48
3105	446
3105	1859
3106	1518
3106	586
3106	1269
3106	631
3106	470
3107	1947
3107	19
3107	246
3107	109
3107	468
3108	1170
3108	275
3108	657
3108	1712
3108	785
3109	26
3109	301
3109	739
3109	1873
3109	18
3110	33
3110	717
3110	1266
3110	985
3110	1328
3111	43
3111	500
3111	2389
3111	4
3111	970
3112	400
3112	433
3112	1264
3112	1540
3112	2468
3113	878
3113	15
3113	2272
3113	262
3113	1043
3114	1929
3114	2312
3114	2010
3114	286
3114	59
3115	156
3115	508
3115	513
3115	2337
3115	66
3116	2790
3116	168
3116	911
3116	2299
3116	18
3117	582
3117	76
3117	643
3117	844
3117	1873
3118	71
3118	278
3118	376
3118	966
3118	1291
3119	1453
3119	3
3119	3007
3119	1273
3119	2684
3120	353
3120	1641
3120	207
3120	28
3120	2460
3121	86
3121	422
3121	437
3121	532
3121	898
3122	1392
3122	279
3122	2645
3122	15
3122	120
3123	1192
3123	1267
3123	1707
3123	1942
3123	213
3124	176
3124	1021
3124	2895
3124	303
3124	1492
3125	16
3125	27
3125	593
3125	572
3125	193
3126	727
3126	2381
3126	1782
3126	2306
3126	2954
3127	2527
3127	1
3127	135
3127	644
3127	2410
3128	503
3128	1332
3128	2675
3128	2
3128	135
3129	183
3129	860
3129	854
3129	2457
3129	957
3130	179
3130	2085
3130	58
3130	2518
3130	3116
3131	518
3131	1019
3131	1233
3131	845
3131	1162
3132	3
3132	154
3132	457
3132	1586
3132	2149
3133	1
3133	53
3133	2058
3133	2258
3133	1689
3134	292
3134	2437
3134	1049
3134	1229
3134	5
3135	93
3135	1743
3135	511
3135	7
3135	58
3136	712
3136	2512
3136	12
3136	143
3136	2087
3137	1120
3137	2716
3137	594
3137	1258
3137	858
3138	1234
3138	2456
3138	3051
3138	197
3138	938
3139	1398
3139	2601
3139	448
3139	2079
3139	183
3140	276
3140	1085
3140	2893
3140	149
3140	2422
3141	22
3141	1117
3141	1152
3141	456
3141	5
3142	231
3142	1181
3142	1814
3142	12
3142	15
3143	6
3143	194
3143	578
3143	2
3143	324
3144	17
3144	29
3144	44
3144	254
3144	514
3145	481
3145	731
3145	2309
3145	226
3145	292
3146	1202
3146	1337
3146	2965
3146	150
3146	1118
3147	34
3147	714
3147	2458
3147	2811
3147	1
3148	1445
3148	1
3148	742
3148	1440
3148	1534
3149	719
3149	3116
3149	7
3149	104
3149	686
3150	116
3150	351
3150	541
3150	1104
3150	278
3151	20
3151	363
3151	1021
3151	2245
3151	207
3152	61
3152	318
3152	609
3152	624
3152	7
3153	79
3153	100
3153	937
3153	657
3154	913
3154	2215
3154	830
3154	1557
3154	1954
3155	117
3155	2445
3155	556
3155	735
3155	2161
3156	2
3156	122
3156	1172
3156	1177
3156	173
3157	126
3157	2786
3157	2974
3157	17
3157	236
3158	488
3158	1892
3158	86
3158	1138
3158	1205
3159	975
3159	5
3159	805
3159	2458
3159	2
3160	418
3160	890
3160	1400
3160	394
3160	454
3161	3
3161	6
3161	16
3161	2140
3161	2887
3162	49
3162	131
3162	141
3162	343
3162	2002
3163	18
3163	48
3163	1265
3163	2445
3163	2
3164	195
3164	427
3164	2080
3164	2200
3164	240
3165	4
3165	32
3165	2244
3165	48
3165	178
3166	22
3166	2908
3166	1483
3166	1335
3166	2768
3167	619
3167	197
3167	1315
3167	1850
3167	48
3168	152
3168	237
3168	935
3168	1017
3168	160
3169	1
3169	131
3169	2485
3169	1181
3169	2776
3170	434
3170	1813
3170	2857
3170	682
3170	2299
3171	207
3171	494
3171	2653
3171	2
3171	12
3172	843
3172	3
3172	12
3172	2842
3172	586
3173	1958
3173	2305
3173	247
3173	1205
3173	3036
3174	7
3174	275
3174	2053
3174	1575
3174	2364
3175	2067
3175	2365
3175	2660
3175	3011
3175	64
3176	2
3176	696
3176	296
3176	1035
3176	2065
3177	928
3177	1850
3177	1950
3177	1775
3177	1926
3178	257
3178	668
3178	2078
3178	1307
3178	1799
3179	1
3179	394
3179	590
3179	1763
3179	2893
3180	272
3180	305
3180	466
3180	2803
3180	3097
3181	42
3181	2639
3181	850
3181	593
3181	979
3182	598
3182	1433
3182	2
3182	7
3182	773
3183	74
3183	707
3183	195
3183	1798
3183	2070
3184	175
3184	775
3184	2947
3184	185
3184	415
3185	4
3185	27
3185	223
3185	466
3185	2759
3186	76
3186	1469
3186	1718
3186	2854
3186	119
3187	343
3187	521
3187	1153
3187	1068
3187	1076
3188	126
3188	15
3188	45
3188	13
3188	220
3189	198
3189	266
3189	834
3189	3
3189	110
3190	58
3190	1913
3190	2687
3190	100
3190	7
3191	22
3191	2122
3191	265
3191	370
3191	1647
3192	133
3192	1297
3192	102
3192	2794
3192	1164
3193	20
3193	392
3193	36
3193	130
3193	236
3194	790
3194	189
3194	2335
3194	433
3194	1651
3195	50
3195	17
3195	101
3195	429
3195	1833
3196	63
3196	803
3196	199
3196	2974
3196	288
3197	5
3197	385
3197	1343
3197	67
3197	482
3198	1140
3198	2610
3198	1104
3198	2354
3198	40
3199	40
3199	217
3199	3049
3199	341
3199	880
3200	2160
3200	2260
3200	2356
3200	671
3200	4
3201	1123
3201	8
3201	17
3201	76
3201	376
3202	569
3202	102
3202	245
3202	448
3202	907
3203	1169
3203	1931
3203	699
3203	908
3203	2698
3204	40
3204	1168
3204	217
3204	138
3204	2801
3205	273
3205	799
3205	456
3205	2101
3205	2830
3206	422
3206	42
3206	385
3206	1636
3206	688
3207	959
3207	1117
3207	2966
3207	3059
3207	2201
3208	2076
3208	1831
3208	130
3208	456
3208	3101
3209	47
3209	304
3209	702
3209	6
3209	3185
3210	1269
3210	2678
3210	2961
3210	218
3210	1352
3211	34
3211	983
3211	2247
3211	2351
3211	15
3212	1185
3212	2337
3212	2401
3212	227
3212	1447
3213	71
3213	1694
3213	415
3213	785
3213	488
3214	29
3214	172
3214	1050
3214	2133
3214	5
3215	135
3215	7
3215	76
3215	275
3215	2340
3216	1072
3216	1204
3216	2
3216	3
3216	1039
3217	965
3217	1081
3217	2179
3217	2364
3217	46
3218	192
3218	2442
3218	4
3218	1851
3218	1704
3219	69
3219	237
3219	781
3219	10
3219	16
3220	1882
3220	368
3220	1494
3220	5
3220	2029
3221	78
3221	1185
3221	32
3221	1138
3221	1317
3222	568
3222	2397
3222	2531
3222	2045
3222	2237
3223	3
3223	294
3223	1807
3223	1321
3223	2344
3224	7
3224	239
3224	1553
3224	1776
3224	2824
3225	984
3225	1819
3225	292
3225	568
3225	830
3226	3
3226	175
3226	243
3226	619
3226	770
3227	11
3227	2835
3227	453
3227	3052
3227	1059
3228	2781
3228	127
3228	1604
3228	1876
3228	783
3229	2590
3229	2059
3229	3119
3229	7
3229	64
3230	67
3230	217
3230	816
3230	1788
3230	62
3231	164
3231	920
3231	3
3231	286
3231	720
3232	1
3232	14
3232	134
3232	623
3232	2448
3233	32
3233	122
3233	14
3233	920
3233	112
3234	1281
3234	2122
3234	1144
3234	39
3234	2617
3235	15
3235	292
3235	2198
3235	4
3235	590
3236	642
3236	2170
3236	7
3236	359
3236	431
3237	2122
3237	790
3237	6
3237	1259
3237	7
3238	129
3238	712
3238	3014
3238	1198
3238	2170
3239	40
3239	1400
3239	393
3239	937
3239	2
3240	437
3240	605
3240	194
3240	20
3240	564
3241	88
3241	285
3241	1682
3241	188
3241	606
3242	739
3242	1218
3242	2541
3242	89
3242	1277
3243	347
3243	3175
3243	91
3243	7
3243	40
3244	5
3244	3
3244	1032
3244	545
3244	25
3245	43
3245	518
3245	20
3245	42
3245	850
3246	145
3246	49
3246	1184
3246	1496
3246	53
3247	370
3247	1421
3247	1162
3247	1735
3247	48
3248	2229
3248	34
3248	689
3248	209
3248	309
3249	91
3249	917
3249	1284
3249	2261
3249	1313
3250	59
3250	615
3250	837
3250	2585
3250	3063
3251	1578
3251	208
3251	1576
3251	242
3251	222
3252	58
3252	1073
3252	28
3252	27
3252	349
3253	3
3253	844
3253	101
3253	96
3253	2278
3254	303
3254	313
3254	506
3254	553
3254	35
3255	12
3255	707
3255	1969
3255	4
3255	1325
3256	15
3256	411
3256	2374
3256	25
3256	703
3257	42
3257	3215
3257	106
3257	131
3257	365
3258	832
3258	78
3258	159
3258	872
3258	29
3259	27
3259	74
3259	560
3259	1041
3259	1092
3260	9
3260	277
3260	463
3260	227
3260	719
3261	12
3261	5
3261	267
3261	332
3261	612
3262	569
3262	26
3262	575
3262	46
3262	299
3263	1491
3263	846
3263	1872
3263	2791
3263	1158
3264	786
3264	3230
3264	119
3264	293
3264	1050
3265	22
3265	108
3265	541
3265	861
3265	1751
3266	484
3266	26
3266	1356
3266	1579
3266	2793
3267	1182
3267	361
3267	1535
3267	1555
3267	1716
3268	1707
3268	1372
3268	911
3268	6
3268	382
3269	1
3269	267
3269	1135
3269	888
3269	48
3270	211
3270	1839
3270	747
3270	1722
3270	294
3271	1811
3271	26
3271	45
3271	2798
3271	58
3272	16
3272	317
3272	701
3272	776
3272	305
3273	930
3273	2711
3273	3183
3273	12
3273	121
3274	93
3274	1351
3274	2312
3274	40
3274	1652
3275	1415
3275	2893
3275	2
3275	155
3275	2074
3276	1034
3276	1317
3276	2196
3276	93
3276	2515
3277	174
3277	1046
3277	1405
3277	1155
3277	200
3278	275
3278	2123
3278	1599
3278	475
3278	642
3279	555
3279	293
3279	855
3279	3245
3279	573
3280	12
3280	64
3280	1519
3280	54
3280	266
3281	734
3281	914
3281	1451
3281	378
3281	428
3282	1405
3282	1181
3282	1403
3282	2008
3282	619
3283	911
3283	1302
3283	191
3283	1816
3283	3162
3284	131
3284	738
3284	750
3284	901
3284	1511
3285	1696
3285	826
3285	848
3285	996
3285	1891
3286	24
3286	1824
3286	1958
3286	142
3286	2262
3287	48
3287	767
3287	46
3287	1200
3287	3015
3288	709
3288	1473
3288	2939
3288	66
3288	137
3289	32
3289	1108
3289	1277
3289	3069
3289	488
3290	382
3290	1563
3290	2448
3290	3120
3290	168
3291	3
3291	107
3291	2060
3291	2440
3291	189
3292	124
3292	1156
3292	1526
3292	311
3292	1893
3293	127
3293	1160
3293	3225
3293	512
3293	1570
3294	324
3294	335
3294	336
3294	381
3294	1077
3295	1085
3295	1596
3295	180
3295	1311
3295	2448
3296	85
3296	1813
3296	182
3296	2027
3296	2122
3297	90
3297	136
3297	524
3297	437
3297	1142
3298	1762
3298	6
3298	466
3298	2557
3298	210
3299	157
3299	2817
3299	29
3299	35
3299	203
3300	2
3300	518
3300	655
3300	1854
3300	3109
3301	1853
3301	1005
3301	2136
3301	379
3301	1235
3302	840
3302	14
3302	1580
3302	368
3302	1478
3303	48
3303	447
3303	2214
3303	289
3303	1167
3304	963
3304	1603
3304	2811
3304	1035
3304	1286
3305	278
3305	28
3305	1277
3305	1485
3305	22
3306	1598
3306	832
3306	2732
3306	10
3306	489
3307	1118
3307	2079
3307	131
3307	378
3307	18
3308	1568
3308	1729
3308	2229
3308	420
3308	2161
3309	34
3309	777
3309	1904
3309	970
3309	1774
3310	242
3310	556
3310	334
3310	594
3310	2085
3311	3
3311	602
3311	823
3311	5
3311	69
3312	484
3312	1608
3312	2184
3312	2808
3312	3156
3313	3
3313	15
3313	2439
3313	2888
3313	1035
3314	239
3314	2201
3314	334
3314	746
3314	1
3315	28
3315	133
3315	169
3315	530
3315	625
3316	331
3316	2782
3316	528
3316	1044
3316	665
3317	2713
3317	1632
3317	20
3317	103
3317	1787
3318	107
3318	1006
3318	2566
3318	112
3318	2373
3319	106
3319	60
3319	1923
3319	213
3319	3046
3320	213
3320	70
3320	251
3320	351
3320	548
3321	128
3321	243
3321	710
3321	2593
3321	106
3322	101
3322	843
3322	1003
3322	2502
3322	154
3323	130
3323	979
3323	1
3323	1046
3323	2905
3324	1214
3324	729
3324	322
3324	3081
3324	16
3325	269
3325	294
3325	2389
3325	2885
3325	1
3326	794
3326	1449
3326	844
3326	2804
3326	781
3327	3
3327	54
3327	1104
3327	48
3327	58
3328	2279
3328	2479
3328	1134
3328	51
3328	1971
3329	1206
3329	1224
3329	1357
3329	3244
3329	1352
3330	116
3330	2
3330	4
3330	2850
3330	1879
3331	50
3331	618
3331	1824
3331	49
3331	135
3332	2911
3332	11
3332	255
3332	359
3332	1080
3333	244
3333	3075
3333	117
3333	1726
3333	3048
3334	44
3334	115
3334	136
3334	157
3334	303
3335	135
3335	343
3335	640
3335	662
3335	155
3336	2278
3336	297
3336	780
3336	1717
3336	98
3337	147
3337	1259
3337	28
3337	278
3337	736
3338	14
3338	20
3338	50
3338	320
3338	422
3339	7
3339	1654
3339	2229
3339	270
3339	429
3340	1412
3340	2515
3340	2842
3340	2
3340	192
3341	122
3341	3075
3341	2095
3341	3083
3341	52
3342	92
3342	192
3342	1206
3342	1302
3342	233
3343	2714
3343	12
3343	447
3343	208
3343	1004
3344	11
3344	386
3344	2675
3344	63
3344	2
3345	7
3345	591
3345	622
3345	2471
3345	2541
3346	921
3346	481
3346	1317
3346	2546
3346	91
3347	331
3347	561
3347	1009
3347	1986
3347	2657
3348	86
3348	1938
3348	3216
3348	2
3348	473
3349	1271
3349	2874
3349	235
3349	1413
3349	789
3350	73
3350	1168
3350	362
3350	846
3350	2960
3351	318
3351	440
3351	836
3351	167
3351	389
3352	421
3352	872
3352	180
3352	107
3352	145
3353	969
3353	3323
3353	336
3353	358
3353	2472
3354	284
3354	1714
3354	300
3354	220
3354	994
3355	1705
3355	10
3355	7
3355	83
3355	1398
3356	46
3356	2727
3356	22
3356	73
3356	541
3357	2697
3357	2713
3357	2
3357	507
3357	687
3358	1357
3358	2202
3358	1984
3358	2371
3358	1036
3359	1865
3359	135
3359	413
3359	180
3359	622
3360	180
3360	1484
3360	2510
3360	709
3360	3
3361	5
3361	2187
3361	3091
3361	98
3361	163
3362	410
3362	755
3362	2705
3362	3098
3362	5
3363	56
3363	774
3363	28
3363	271
3363	1843
3364	2331
3364	1803
3364	2918
3364	1547
3364	1398
3365	26
3365	35
3365	169
3365	844
3365	2438
3366	3
3366	193
3366	1143
3366	89
3366	30
3367	2865
3367	3146
3367	3266
3367	20
3367	514
3368	78
3368	261
3368	999
3368	1972
3368	3002
3369	6
3369	42
3369	563
3369	2720
3369	2721
3370	2130
3370	2310
3370	5
3370	1332
3370	2763
3371	193
3371	209
3371	920
3371	1105
3371	1594
3372	36
3372	499
3372	1703
3372	1588
3372	3335
3373	6
3373	231
3373	1
3373	678
3373	1243
3374	600
3374	36
3374	1472
3374	1328
3374	309
3375	267
3375	2500
3375	28
3375	258
3375	2616
3376	99
3376	43
3376	3168
3376	576
3376	844
3377	3088
3377	7
3377	808
3377	2111
3377	6
3378	35
3378	370
3378	2463
3378	66
3378	553
3379	1532
3379	7
3379	22
3379	313
3379	1584
3380	1471
3380	420
3380	1454
3380	1
3380	1137
3381	1438
3381	103
3381	417
3381	588
3381	856
3382	1
3382	225
3382	2116
3382	26
3382	686
3383	1385
3383	96
3383	370
3383	473
3383	761
3384	5
3384	1166
3384	1582
3384	1876
3384	2108
3385	115
3385	772
3385	1797
3385	2
3385	6
3386	7
3386	1526
3386	114
3386	3096
3386	31
3387	98
3387	783
3387	2312
3387	465
3387	489
3388	66
3388	339
3388	414
3388	2990
3388	98
3389	142
3389	277
3389	1769
3389	2818
3389	2847
3390	10
3390	295
3390	2372
3390	8
3390	13
3391	237
3391	853
3391	2008
3391	2167
3391	51
3392	243
3392	1
3392	1101
3392	2149
3392	24
3393	655
3393	741
3393	3267
3393	2454
3393	430
3394	2492
3394	3002
3394	565
3394	1090
3394	1381
3395	1106
3395	1165
3395	2361
3395	8
3395	175
3396	509
3396	344
3396	220
3396	1208
3396	1309
3397	719
3397	1067
3397	2473
3397	3197
3397	7
3398	2393
3398	233
3398	133
3398	694
3398	15
3399	56
3399	1778
3399	599
3399	928
3399	5
3400	1
3400	2690
3400	3273
3400	1805
3400	955
3401	363
3401	492
3401	180
3401	557
3401	1045
3402	776
3402	1433
3402	3362
3402	1900
3402	2190
3403	242
3403	1421
3403	602
3403	2296
3403	2797
3404	2
3404	3
3404	555
3404	1724
3404	2889
3405	2415
3405	48
3405	51
3405	481
3405	855
3406	1172
3406	1296
3406	5
3406	1300
3406	734
3407	215
3407	2247
3407	3
3407	8
3407	17
3408	607
3408	2541
3408	54
3408	78
3408	249
3409	54
3409	1158
3409	1777
3409	1903
3409	1680
3410	402
3410	1332
3410	2210
3410	124
3410	1896
3411	68
3411	1313
3411	1587
3411	2611
3411	2864
3412	2105
3412	34
3412	91
3412	2059
3412	70
3413	317
3413	430
3413	1440
3413	2121
3413	3
3414	272
3414	130
3414	497
3414	232
3414	2462
3415	196
3415	54
3415	2958
3415	4
3415	919
3416	4
3416	1671
3416	1102
3416	958
3416	2045
3417	16
3417	149
3417	980
3417	2442
3417	188
3418	45
3418	478
3418	2669
3418	81
3418	3348
3419	145
3419	743
3419	140
3419	2345
3419	286
3420	271
3420	26
3420	461
3420	485
3420	1149
3421	38
3421	561
3421	791
3421	1104
3421	2837
3422	36
3422	1325
3422	119
3422	11
3422	1317
3423	20
3423	240
3423	810
3423	1302
3423	517
3424	189
3424	761
3424	23
3424	180
3424	156
3425	124
3425	207
3425	2987
3425	3124
3425	64
3426	509
3426	818
3426	15
3426	975
3426	2168
3427	135
3427	1695
3427	2626
3427	14
3427	33
3428	1560
3428	1784
3428	3279
3428	95
3428	2241
3429	309
3429	1211
3429	1316
3429	2404
3429	49
3430	68
3430	109
3430	2193
3430	1283
3430	2808
3431	3253
3431	47
3431	116
3431	802
3431	1160
3432	1339
3432	3165
3432	911
3432	213
3432	5
3433	3351
3433	26
3433	187
3433	934
3433	33
3434	139
3434	192
3434	643
3434	1764
3434	41
3435	48
3435	1523
3435	3286
3435	1527
3435	2730
3436	1573
3436	3306
3436	122
3436	698
3436	782
3437	931
3437	2622
3437	3193
3437	224
3437	314
3438	72
3438	1033
3438	2893
3438	52
3438	180
3439	1453
3439	635
3439	910
3439	2354
3439	103
3440	133
3440	1010
3440	12
3440	209
3440	359
3441	2131
3441	2491
3441	1
3441	480
3441	651
3442	144
3442	706
3442	753
3442	46
3442	1555
3443	279
3443	1113
3443	1179
3443	1585
3443	1678
3444	192
3444	607
3444	1297
3444	573
3444	98
3445	173
3445	271
3445	1654
3445	1984
3445	91
3446	548
3446	2398
3446	71
3446	559
3446	586
3447	1165
3447	3098
3447	473
3447	498
3447	2221
3448	911
3448	292
3448	879
3448	1612
3448	2792
3449	159
3449	865
3449	450
3449	5
3449	2331
3450	48
3450	721
3450	803
3450	1996
3450	2704
3451	435
3451	747
3451	905
3451	3450
3451	199
3452	26
3452	879
3452	2766
3452	29
3452	185
3453	2678
3453	41
3453	1255
3453	2438
3453	82
3454	15
3454	332
3454	692
3454	228
3454	2799
3455	326
3455	626
3455	2706
3455	127
3455	2839
3456	1182
3456	2300
3456	2367
3456	39
3456	322
3457	364
3457	1004
3457	1687
3457	1711
3457	1798
3458	569
3458	1579
3458	2523
3458	41
3458	164
3459	3
3459	7
3459	538
3459	1209
3459	2774
3460	928
3460	2497
3460	108
3460	1668
3460	252
3461	23
3461	233
3461	1734
3461	3386
3461	107
3462	258
3462	348
3462	1480
3462	1996
3462	2008
3463	2169
3463	517
3463	595
3463	1321
3463	1572
3464	16
3464	78
3464	1057
3464	1638
3464	2278
3465	89
3465	188
3465	1229
3465	2162
3465	40
3466	2915
3466	30
3466	207
3466	761
3466	1762
3467	1
3467	116
3467	562
3467	1067
3467	636
3468	2629
3468	2723
3468	224
3468	1530
3468	2156
3469	3
3469	573
3469	1988
3469	951
3469	28
3470	297
3470	201
3470	289
3470	2
3470	1272
3471	117
3471	2531
3471	106
3471	189
3471	1982
3472	842
3472	523
3472	595
3472	44
3472	76
3473	660
3473	759
3473	1369
3473	3
3473	58
3474	56
3474	47
3474	704
3474	2164
3474	565
3475	1124
3475	173
3475	838
3475	1207
3475	1324
3476	5
3476	1759
3476	90
3476	366
3476	1049
3477	2
3477	1434
3477	3086
3477	136
3477	540
3478	15
3478	764
3478	30
3478	1215
3478	54
3479	17
3479	170
3479	498
3479	505
3479	64
3480	14
3480	1697
3480	3112
3480	1849
3480	3404
3481	46
3481	164
3481	30
3481	135
3481	2126
3482	134
3482	1570
3482	467
3482	2463
3482	5
3483	44
3483	555
3483	1025
3483	1892
3483	47
3484	258
3484	1273
3484	287
3484	692
3484	714
3485	592
3485	1141
3485	1495
3485	12
3485	289
3486	1069
3486	1573
3486	1219
3486	2787
3486	62
3487	404
3487	1450
3487	2904
3487	3212
3487	73
3488	3462
3488	467
3488	5
3488	84
3488	539
3489	312
3489	388
3489	3007
3489	3447
3489	27
3490	76
3490	2163
3490	2377
3490	18
3490	199
3491	204
3491	1738
3491	2396
3491	4
3491	707
3492	549
3492	239
3492	18
3492	160
3492	2813
3493	277
3493	3317
3493	2082
3493	361
3493	27
3494	49
3494	348
3494	1012
3494	171
3494	648
3495	2
3495	53
3495	80
3495	876
3495	1337
3496	1496
3496	1492
3496	1524
3496	12
3496	1901
3497	169
3497	1716
3497	1008
3497	1339
3497	1798
3498	216
3498	666
3498	1580
3498	1835
3498	7
3499	83
3499	99
3499	2422
3499	30
3499	338
3500	145
3500	157
3500	335
3500	1130
3500	74
3501	1765
3501	2616
3501	1254
3501	2277
3501	211
3502	42
3502	585
3502	24
3502	34
3502	221
3503	8
3503	363
3503	2219
3503	3032
3503	2505
3504	15
3504	30
3504	215
3504	855
3504	227
3505	1731
3505	899
3505	1404
3505	11
3505	1448
3506	595
3506	670
3506	660
3506	991
3506	2990
3507	34
3507	69
3507	1161
3507	268
3507	1205
3508	3
3508	85
3508	175
3508	37
3508	221
3509	1364
3509	3080
3509	3
3509	659
3509	937
3510	1406
3510	2074
3510	3145
3510	86
3510	772
3511	58
3511	18
3511	300
3511	1977
3511	194
3512	401
3512	563
3512	688
3512	2244
3512	472
3513	1534
3513	1599
3513	2967
3513	326
3513	363
3514	30
3514	2904
3514	25
3514	193
3514	1315
3515	85
3515	311
3515	1217
3515	388
3515	95
3516	181
3516	233
3516	1002
3516	1182
3516	1494
3517	1332
3517	2
3517	3
3517	2238
3517	1081
3518	322
3518	1103
3518	2707
3518	3110
3518	2688
3519	1273
3519	2430
3519	268
3519	2729
3519	720
3520	59
3520	1077
3520	3370
3520	51
3520	1
3521	11
3521	201
3521	216
3521	463
3521	917
3522	8
3522	44
3522	686
3522	1384
3522	881
3523	15
3523	1701
3523	2388
3523	3
3523	11
3524	2760
3524	3165
3524	3292
3524	118
3524	653
3525	168
3525	1447
3525	2402
3525	1011
3525	1976
3526	190
3526	1450
3526	1717
3526	10
3526	360
3527	44
3527	66
3527	409
3527	139
3527	560
3528	46
3528	125
3528	1214
3528	1
3528	221
3529	124
3529	3030
3529	1
3529	1400
3529	180
3530	98
3530	797
3530	11
3530	400
3530	431
3531	78
3531	82
3531	18
3531	17
3531	69
3532	282
3532	1160
3532	1713
3532	2125
3532	1784
3533	8
3533	382
3533	2489
3533	2979
3533	3300
3534	441
3534	5
3534	12
3534	2230
3534	2635
3535	89
3535	745
3535	2412
3535	1325
3535	83
3536	22
3536	1990
3536	3463
3536	298
3536	3
3537	45
3537	378
3537	2887
3537	16
3537	671
3538	211
3538	1115
3538	54
3538	354
3538	2036
3539	55
3539	75
3539	116
3539	1076
3539	81
3540	1
3540	1134
3540	249
3540	1115
3540	223
3541	3428
3541	735
3541	2088
3541	2
3541	892
3542	6
3542	514
3542	338
3542	403
3542	2968
3543	193
3543	609
3543	985
3543	1082
3543	1710
3544	563
3544	2851
3544	5
3544	2583
3544	3490
3545	1361
3545	2057
3545	2
3545	315
3545	488
3546	12
3546	722
3546	1829
3546	122
3546	790
3547	35
3547	398
3547	2317
3547	2837
3547	1388
3548	4
3548	918
3548	1120
3548	1231
3548	347
3549	399
3549	180
3549	2304
3549	2664
3549	152
3550	255
3550	906
3550	1236
3550	5
3550	534
3551	450
3551	972
3551	1150
3551	1372
3551	35
3552	538
3552	335
3552	6
3552	38
3552	125
3553	1811
3553	26
3553	1289
3553	1812
3553	1894
3554	1745
3554	1092
3554	1220
3554	292
3554	2018
3555	1365
3555	1952
3555	815
3555	1160
3555	2101
3556	5
3556	10
3556	544
3556	1957
3556	281
3557	312
3557	1008
3557	1659
3557	1835
3557	2671
3558	42
3558	94
3558	976
3558	1570
3558	41
3559	5
3559	1522
3559	3060
3559	3398
3559	1170
3560	104
3560	420
3560	891
3560	1612
3560	1684
3561	12
3561	273
3561	539
3561	2995
3561	8
3562	6
3562	309
3562	387
3562	1357
3562	5
3563	419
3563	654
3563	140
3563	192
3563	789
3564	168
3564	180
3564	7
3564	400
3564	3122
3565	8
3565	1444
3565	2367
3565	2796
3565	2005
3566	2370
3566	403
3566	20
3566	634
3566	1253
3567	24
3567	655
3567	855
3567	1718
3567	2119
3568	3304
3568	173
3568	3032
3568	3263
3568	600
3569	823
3569	2584
3569	3258
3569	207
3569	5
3570	17
3570	171
3570	1451
3570	524
3570	3381
3571	1036
3571	1527
3571	1669
3571	3138
3571	126
3572	877
3572	1809
3572	571
3572	2673
3572	3212
3573	707
3573	2352
3573	2884
3573	3043
3573	1968
3574	1166
3574	714
3574	951
3574	653
3574	91
3575	7
3575	70
3575	324
3575	401
3575	744
3576	6
3576	1118
3576	1910
3576	3
3576	2488
3577	62
3577	449
3577	2115
3577	2530
3577	1297
3578	659
3578	1204
3578	3504
3578	11
3578	61
3579	1879
3579	16
3579	745
